client_id,algorithm,model_id,image_number,signal_gain,image_file,iters,erro_final,converg,tempo_inicio,tempo_final,reconstruction_time
155,CGNR,30x30,3,0.5937,reconstructed_client155_CGNR_img3.png,10,3753687.25,False,2026-05-29T17:47:58.326,2026-05-29T17:47:58.794,0.46739170800037755
156,CGNE,30x30,2,1.0768,reconstructed_client156_CGNE_img2.png,3,8.480241376673803e-05,True,2026-05-29T17:48:02.044,2026-05-29T17:48:02.372,0.3276000410000961
156,CGNR,30x30,2,1.0768,reconstructed_client156_CGNR_img2.png,2,9.639081690693274e-05,True,2026-05-29T17:48:00.762,2026-05-29T17:48:00.994,0.2319812920000004
157,CGNE,30x30,3,1.1753,reconstructed_client157_CGNE_img3.png,10,384865504.0,False,2026-05-29T17:48:15.860,2026-05-29T17:48:16.332,0.47167691699996794
157,CGNR,30x30,3,1.1753,reconstructed_client157_CGNR_img3.png,10,7430872.0,False,2026-05-29T17:48:13.597,2026-05-29T17:48:14.571,0.9733422499998596
158,CGNE,60x60,5,1.2731,reconstructed_client158_CGNE_img5.png,10,0.00011519749386934564,False,2026-05-29T17:47:55.459,2026-05-29T17:47:57.241,1.781526333000329
158,CGNR,60x60,5,1.2731,reconstructed_client158_CGNR_img5.png,6,9.88876199699007e-05,True,2026-05-29T17:47:57.149,2026-05-29T17:47:58.265,1.1165031670002463
159,CGNE,30x30,1,1.3249,reconstructed_client159_CGNE_img1.png,3,7.001906487857923e-05,True,2026-05-29T17:48:07.814,2026-05-29T17:48:08.360,0.5465215419999367
159,CGNR,30x30,1,1.3249,reconstructed_client159_CGNR_img1.png,2,9.357621456729248e-05,True,2026-05-29T17:48:09.971,2026-05-29T17:48:10.207,0.23635445900026752
160,CGNE,30x30,2,1.1126,reconstructed_client160_CGNE_img2.png,3,8.762167271925136e-05,True,2026-05-29T17:47:53.804,2026-05-29T17:47:53.877,0.07347816700030307
160,CGNR,30x30,2,1.1126,reconstructed_client160_CGNR_img2.png,2,9.959547605831176e-05,True,2026-05-29T17:47:52.668,2026-05-29T17:47:52.705,0.037268333999691095
161,CGNE,60x60,4,0.8024,reconstructed_client161_CGNE_img4.png,4,9.683828830020502e-05,True,2026-05-29T17:47:47.682,2026-05-29T17:47:48.262,0.5802924159997929
161,CGNR,60x60,4,0.8024,reconstructed_client161_CGNR_img4.png,3,8.848687139106914e-05,True,2026-05-29T17:47:45.142,2026-05-29T17:47:45.448,0.30636533300003066
162,CGNE,60x60,4,1.4081,reconstructed_client162_CGNE_img4.png,8,9.443352610105649e-05,True,2026-05-29T17:47:58.579,2026-05-29T17:48:00.138,1.5586479590001545
162,CGNR,60x60,4,1.4081,reconstructed_client162_CGNR_img4.png,5,9.095080167753622e-05,True,2026-05-29T17:47:59.758,2026-05-29T17:48:00.812,1.0532686659998944
163,CGNE,60x60,5,1.0269,reconstructed_client163_CGNE_img5.png,10,9.291974129155278e-05,True,2026-05-29T17:47:54.907,2026-05-29T17:47:56.621,1.7134759169998688
163,CGNR,60x60,5,1.0269,reconstructed_client163_CGNR_img5.png,5,9.781338303582743e-05,True,2026-05-29T17:47:53.669,2026-05-29T17:47:54.136,0.46630558399965594
164,CGNE,60x60,6,0.6479,reconstructed_client164_CGNE_img6.png,10,566856.1875,False,2026-05-29T17:48:17.943,2026-05-29T17:48:19.291,1.3471876250000605
164,CGNR,60x60,6,0.6479,reconstructed_client164_CGNR_img6.png,10,16427.80859375,False,2026-05-29T17:48:16.285,2026-05-29T17:48:18.149,1.8640230000000884
165,CGNE,60x60,6,1.3858,reconstructed_client165_CGNE_img6.png,10,1212457.5,False,2026-05-29T17:48:12.814,2026-05-29T17:48:14.948,2.1340634160001173
165,CGNR,60x60,6,1.3858,reconstructed_client165_CGNR_img6.png,10,35137.60546875,False,2026-05-29T17:48:10.603,2026-05-29T17:48:12.557,1.9546667909999087
166,CGNE,30x30,1,1.3586,reconstructed_client166_CGNE_img1.png,3,7.180008105933666e-05,True,2026-05-29T17:48:12.509,2026-05-29T17:48:12.799,0.2903421249998246
166,CGNR,30x30,1,1.3586,reconstructed_client166_CGNR_img1.png,2,9.595640585757792e-05,True,2026-05-29T17:48:10.228,2026-05-29T17:48:10.444,0.21674174999998286
167,CGNE,60x60,5,0.8891,reconstructed_client167_CGNE_img5.png,8,9.22331164474599e-05,True,2026-05-29T17:48:14.163,2026-05-29T17:48:15.854,1.6903019999999742
167,CGNR,60x60,5,0.8891,reconstructed_client167_CGNR_img5.png,5,8.46877446747385e-05,True,2026-05-29T17:48:11.858,2026-05-29T17:48:13.247,1.3893572080000922
168,CGNE,60x60,4,1.1153,reconstructed_client168_CGNE_img4.png,7,9.764861897565424e-05,True,2026-05-29T17:48:00.996,2026-05-29T17:48:02.487,1.4911063330000616
168,CGNR,60x60,4,1.1153,reconstructed_client168_CGNR_img4.png,4,9.079602750716731e-05,True,2026-05-29T17:47:59.590,2026-05-29T17:48:00.507,0.9174950839997109
169,CGNE,30x30,1,0.7186,reconstructed_client169_CGNE_img1.png,2,6.002521331538446e-05,True,2026-05-29T17:48:10.385,2026-05-29T17:48:10.718,0.33266262500001176
169,CGNR,30x30,1,0.7186,reconstructed_client169_CGNR_img1.png,1,9.506155765848234e-05,True,2026-05-29T17:48:12.694,2026-05-29T17:48:12.975,0.28057779200025834
170,CGNE,60x60,4,1.096,reconstructed_client170_CGNE_img4.png,7,9.595858136890456e-05,True,2026-05-29T17:48:03.268,2026-05-29T17:48:04.968,1.7004993330001525
170,CGNR,60x60,4,1.096,reconstructed_client170_CGNR_img4.png,4,8.922480628825724e-05,True,2026-05-29T17:48:02.471,2026-05-29T17:48:03.107,0.6360537499999737
171,CGNE,30x30,1,1.2282,reconstructed_client171_CGNE_img1.png,3,6.490863597718999e-05,True,2026-05-29T17:48:03.877,2026-05-29T17:48:04.413,0.5359511249998832
171,CGNR,30x30,1,1.2282,reconstructed_client171_CGNR_img1.png,2,8.67464259499684e-05,True,2026-05-29T17:48:05.938,2026-05-29T17:48:06.582,0.6434999170000992
172,CGNE,60x60,6,1.3048,reconstructed_client172_CGNE_img6.png,10,1141587.125,False,2026-05-29T17:48:14.660,2026-05-29T17:48:16.827,2.1666749169999093
172,CGNR,60x60,6,1.3048,reconstructed_client172_CGNR_img6.png,10,33083.81640625,False,2026-05-29T17:48:15.757,2026-05-29T17:48:17.635,1.8776547920001576
173,CGNE,60x60,4,1.0443,reconstructed_client173_CGNE_img4.png,6,9.668488928582519e-05,True,2026-05-29T17:48:12.996,2026-05-29T17:48:14.413,1.4171017919998121
173,CGNR,60x60,4,1.0443,reconstructed_client173_CGNR_img4.png,4,8.501594857079908e-05,True,2026-05-29T17:48:10.704,2026-05-29T17:48:11.636,0.9322127080004066
174,CGNE,60x60,6,1.4514,reconstructed_client174_CGNE_img6.png,10,1269849.125,False,2026-05-29T17:47:47.127,2026-05-29T17:47:48.169,1.0422236250001333
174,CGNR,60x60,6,1.4514,reconstructed_client174_CGNR_img6.png,10,36800.92578125,False,2026-05-29T17:47:44.535,2026-05-29T17:47:45.413,0.8785617499997898
175,CGNE,30x30,1,0.7666,reconstructed_client175_CGNE_img1.png,2,6.403477163985372e-05,True,2026-05-29T17:47:59.460,2026-05-29T17:47:59.643,0.1832372089997989
175,CGNR,30x30,1,0.7666,reconstructed_client175_CGNR_img1.png,2,5.4144125897437334e-05,True,2026-05-29T17:47:58.424,2026-05-29T17:47:58.578,0.15441412499967555
176,CGNE,30x30,1,1.096,reconstructed_client176_CGNE_img1.png,2,9.154972212854773e-05,True,2026-05-29T17:47:55.990,2026-05-29T17:47:56.377,0.38690908399985346
176,CGNR,30x30,1,1.096,reconstructed_client176_CGNR_img1.png,2,7.740930595900863e-05,True,2026-05-29T17:47:57.498,2026-05-29T17:47:57.774,0.27531908300034047
177,CGNE,30x30,3,1.25,reconstructed_client177_CGNE_img3.png,10,409327456.0,False,2026-05-29T17:47:57.961,2026-05-29T17:47:58.639,0.6786187920001794
177,CGNR,30x30,3,1.25,reconstructed_client177_CGNR_img3.png,10,7903165.0,False,2026-05-29T17:47:56.725,2026-05-29T17:47:57.364,0.6393972089999806
178,CGNE,30x30,2,0.5235,reconstructed_client178_CGNE_img2.png,1,9.351754852104932e-05,True,2026-05-29T17:48:12.804,2026-05-29T17:48:13.026,0.2217425839999123
178,CGNR,30x30,2,0.5235,reconstructed_client178_CGNR_img2.png,1,8.372215233976021e-05,True,2026-05-29T17:48:08.774,2026-05-29T17:48:09.125,0.3510199580000517
179,CGNE,60x60,6,0.6667,reconstructed_client179_CGNE_img6.png,10,583305.6875,False,2026-05-29T17:48:03.294,2026-05-29T17:48:05.523,2.2291890420001437
179,CGNR,60x60,6,0.6667,reconstructed_client179_CGNR_img6.png,10,16904.4921875,False,2026-05-29T17:48:05.196,2026-05-29T17:48:07.466,2.269719417000033
180,CGNE,30x30,2,0.742,reconstructed_client180_CGNE_img2.png,2,8.015313505893573e-05,True,2026-05-29T17:47:58.642,2026-05-29T17:47:58.866,0.2239257909996013
180,CGNR,30x30,2,0.742,reconstructed_client180_CGNR_img2.png,2,6.64208855596371e-05,True,2026-05-29T17:47:59.995,2026-05-29T17:48:00.220,0.22456845800024894
181,CGNE,60x60,6,1.3638,reconstructed_client181_CGNE_img6.png,10,1193206.875,False,2026-05-29T17:47:55.105,2026-05-29T17:47:56.840,1.7343161670000882
181,CGNR,60x60,6,1.3638,reconstructed_client181_CGNR_img6.png,10,34579.78515625,False,2026-05-29T17:47:56.540,2026-05-29T17:47:58.377,1.8369054159998086
182,CGNE,60x60,5,0.5366,reconstructed_client182_CGNE_img5.png,4,9.622138168197125e-05,True,2026-05-29T17:47:59.645,2026-05-29T17:48:00.639,0.9940736250000555
182,CGNR,60x60,5,0.5366,reconstructed_client182_CGNR_img5.png,3,9.42130500334315e-05,True,2026-05-29T17:47:58.470,2026-05-29T17:47:59.049,0.5793637920000947
183,CGNE,60x60,6,0.872,reconstructed_client183_CGNE_img6.png,10,762925.8125,False,2026-05-29T17:48:13.251,2026-05-29T17:48:15.680,2.4288387080000575
183,CGNR,60x60,6,0.872,reconstructed_client183_CGNR_img6.png,10,22109.96875,False,2026-05-29T17:48:15.796,2026-05-29T17:48:17.648,1.852040124999803
184,CGNE,30x30,1,1.4605,reconstructed_client184_CGNE_img1.png,3,7.718535198364407e-05,True,2026-05-29T17:47:53.202,2026-05-29T17:47:53.259,0.0573587089998
184,CGNR,30x30,1,1.4605,reconstructed_client184_CGNR_img1.png,3,6.179989577503875e-05,True,2026-05-29T17:47:54.485,2026-05-29T17:47:54.542,0.05765212500000416
185,CGNE,60x60,4,0.686,reconstructed_client185_CGNE_img4.png,4,8.27904514153488e-05,True,2026-05-29T17:47:56.341,2026-05-29T17:47:57.145,0.8045946249999361
185,CGNR,60x60,4,0.686,reconstructed_client185_CGNR_img4.png,3,7.565052510472015e-05,True,2026-05-29T17:47:54.840,2026-05-29T17:47:55.173,0.3326489579999361
186,CGNE,30x30,2,1.3287,reconstructed_client186_CGNE_img2.png,4,8.014158811420202e-05,True,2026-05-29T17:48:03.481,2026-05-29T17:48:03.762,0.2814589579998028
186,CGNR,30x30,2,1.3287,reconstructed_client186_CGNR_img2.png,3,7.856374577386305e-05,True,2026-05-29T17:48:05.136,2026-05-29T17:48:05.552,0.4160881249999875
187,CGNE,30x30,3,0.8372,reconstructed_client187_CGNE_img3.png,10,274151296.0,False,2026-05-29T17:47:50.251,2026-05-29T17:47:50.514,0.26282208400016316
187,CGNR,30x30,3,0.8372,reconstructed_client187_CGNR_img3.png,10,5293224.0,False,2026-05-29T17:47:48.348,2026-05-29T17:47:48.694,0.3459985420004159
188,CGNE,30x30,2,1.3894,reconstructed_client188_CGNE_img2.png,4,8.380293729715049e-05,True,2026-05-29T17:48:00.815,2026-05-29T17:48:01.168,0.35265633399967555
188,CGNR,30x30,2,1.3894,reconstructed_client188_CGNR_img2.png,3,8.215283742174506e-05,True,2026-05-29T17:48:02.376,2026-05-29T17:48:02.613,0.23681966599997395
189,CGNE,60x60,5,0.8636,reconstructed_client189_CGNE_img5.png,8,8.958783291745931e-05,True,2026-05-29T17:47:50.468,2026-05-29T17:47:51.896,1.4275133329997516
189,CGNR,60x60,5,0.8636,reconstructed_client189_CGNR_img5.png,5,8.225888450397179e-05,True,2026-05-29T17:47:48.463,2026-05-29T17:47:49.200,0.7368273750003027
190,CGNE,60x60,4,0.9867,reconstructed_client190_CGNE_img4.png,6,9.135217987932265e-05,True,2026-05-29T17:47:51.253,2026-05-29T17:47:52.234,0.980191250000189
190,CGNR,60x60,4,0.9867,reconstructed_client190_CGNR_img4.png,4,8.032675395952538e-05,True,2026-05-29T17:47:49.254,2026-05-29T17:47:49.594,0.339849458000117
191,CGNE,60x60,5,1.0746,reconstructed_client191_CGNE_img5.png,10,9.723586117615923e-05,True,2026-05-29T17:47:44.036,2026-05-29T17:47:44.870,0.8339062079999167
191,CGNR,60x60,5,1.0746,reconstructed_client191_CGNR_img5.png,6,8.346920367330313e-05,True,2026-05-29T17:47:46.581,2026-05-29T17:47:47.024,0.4429652909998367
192,CGNE,60x60,5,0.7839,reconstructed_client192_CGNE_img5.png,7,9.398988913744688e-05,True,2026-05-29T17:47:46.344,2026-05-29T17:47:47.016,0.6720047080002587
192,CGNR,60x60,5,0.7839,reconstructed_client192_CGNR_img5.png,4,9.83417994575575e-05,True,2026-05-29T17:47:43.787,2026-05-29T17:47:44.210,0.423591082999792
193,CGNE,30x30,2,0.7145,reconstructed_client193_CGNE_img2.png,2,7.718260167166591e-05,True,2026-05-29T17:48:02.497,2026-05-29T17:48:02.569,0.07247895799991966
193,CGNR,30x30,2,0.7145,reconstructed_client193_CGNR_img2.png,2,6.395920354407281e-05,True,2026-05-29T17:48:00.234,2026-05-29T17:48:00.614,0.3798922920000223
194,CGNE,60x60,4,0.7778,reconstructed_client194_CGNE_img4.png,4,9.386953024659306e-05,True,2026-05-29T17:48:08.245,2026-05-29T17:48:09.091,0.846328958000413
194,CGNR,60x60,4,0.7778,reconstructed_client194_CGNR_img4.png,3,8.577403059462085e-05,True,2026-05-29T17:48:05.826,2026-05-29T17:48:06.608,0.781691832999968
195,CGNE,60x60,5,1.004,reconstructed_client195_CGNE_img5.png,10,9.084769408218563e-05,True,2026-05-29T17:48:05.587,2026-05-29T17:48:07.763,2.1768213329996797
195,CGNR,60x60,5,1.004,reconstructed_client195_CGNR_img5.png,5,9.563215280650184e-05,True,2026-05-29T17:48:03.564,2026-05-29T17:48:04.808,1.2432765420003307
196,CGNE,60x60,5,0.9955,reconstructed_client196_CGNE_img5.png,10,9.007847984321415e-05,True,2026-05-29T17:48:06.644,2026-05-29T17:48:08.771,2.126605667000149
196,CGNR,60x60,5,0.9955,reconstructed_client196_CGNR_img5.png,5,9.482250607106835e-05,True,2026-05-29T17:48:04.515,2026-05-29T17:48:05.583,1.067505957999856
197,CGNE,60x60,6,1.2114,reconstructed_client197_CGNE_img6.png,10,1059869.75,False,2026-05-29T17:47:49.749,2026-05-29T17:47:51.485,1.7354440419999264
197,CGNR,60x60,6,1.2114,reconstructed_client197_CGNR_img6.png,10,30715.615234375,False,2026-05-29T17:47:47.594,2026-05-29T17:47:49.056,1.4614565000001676
198,CGNE,30x30,2,1.1876,reconstructed_client198_CGNE_img2.png,3,9.352830238640308e-05,True,2026-05-29T17:48:00.594,2026-05-29T17:48:00.875,0.2809023330000855
198,CGNR,30x30,2,1.1876,reconstructed_client198_CGNR_img2.png,3,7.02207544236444e-05,True,2026-05-29T17:47:59.476,2026-05-29T17:47:59.755,0.27935258300021815
199,CGNE,60x60,5,1.0807,reconstructed_client199_CGNE_img5.png,10,9.778782987268642e-05,True,2026-05-29T17:47:48.004,2026-05-29T17:47:49.391,1.3863064170000143
199,CGNR,60x60,5,1.0807,reconstructed_client199_CGNR_img5.png,6,8.39429849293083e-05,True,2026-05-29T17:47:50.077,2026-05-29T17:47:50.986,0.9093921670000782
200,CGNE,60x60,6,0.9235,reconstructed_client200_CGNE_img6.png,10,807982.25,False,2026-05-29T17:47:57.970,2026-05-29T17:48:00.044,2.073996542000259
200,CGNR,60x60,6,0.9235,reconstructed_client200_CGNR_img6.png,10,23415.775390625,False,2026-05-29T17:47:58.881,2026-05-29T17:48:00.759,1.8781105829998523
201,CGNE,60x60,6,1.0481,reconstructed_client201_CGNE_img6.png,10,916997.5,False,2026-05-29T17:48:09.153,2026-05-29T17:48:11.095,1.9422106659999372
201,CGNR,60x60,6,1.0481,reconstructed_client201_CGNR_img6.png,10,26575.06640625,False,2026-05-29T17:48:10.720,2026-05-29T17:48:12.806,2.0859527910001816
202,CGNE,30x30,1,0.8336,reconstructed_client202_CGNE_img1.png,2,6.963131454540417e-05,True,2026-05-29T17:47:55.639,2026-05-29T17:47:56.232,0.5924667919998683
202,CGNR,30x30,1,0.8336,reconstructed_client202_CGNR_img1.png,2,5.8876306866295636e-05,True,2026-05-29T17:47:57.412,2026-05-29T17:47:57.651,0.23957100000006903
203,CGNE,30x30,3,1.4201,reconstructed_client203_CGNE_img3.png,10,465027616.0,False,2026-05-29T17:48:03.614,2026-05-29T17:48:04.516,0.9012923329996738
203,CGNR,30x30,3,1.4201,reconstructed_client203_CGNR_img3.png,10,8978628.0,False,2026-05-29T17:48:06.788,2026-05-29T17:48:07.504,0.7154536250000092
204,CGNE,60x60,5,0.9712,reconstructed_client204_CGNE_img5.png,9,9.827693429542705e-05,True,2026-05-29T17:47:54.227,2026-05-29T17:47:54.961,0.734096916999988
204,CGNR,60x60,5,0.9712,reconstructed_client204_CGNR_img5.png,5,9.250791481463239e-05,True,2026-05-29T17:47:55.374,2026-05-29T17:47:56.141,0.7667321670001002
205,CGNE,30x30,3,0.5882,reconstructed_client205_CGNE_img3.png,10,192611664.0,False,2026-05-29T17:48:00.186,2026-05-29T17:48:00.781,0.5945097920002809
205,CGNR,30x30,3,0.5882,reconstructed_client205_CGNR_img3.png,10,3718913.5,False,2026-05-29T17:47:57.354,2026-05-29T17:47:57.767,0.41303537499970844
206,CGNE,30x30,1,1.0701,reconstructed_client206_CGNE_img1.png,2,8.938633982324973e-05,True,2026-05-29T17:48:16.444,2026-05-29T17:48:17.047,0.6027903330000299
206,CGNR,30x30,1,1.0701,reconstructed_client206_CGNR_img1.png,2,7.557999197160825e-05,True,2026-05-29T17:48:16.640,2026-05-29T17:48:17.040,0.3996967500002029
207,CGNE,60x60,6,0.6336,reconstructed_client207_CGNE_img6.png,10,554345.375,False,2026-05-29T17:48:00.316,2026-05-29T17:48:02.442,2.1266125410002132
207,CGNR,60x60,6,0.6336,reconstructed_client207_CGNR_img6.png,10,16065.224609375,False,2026-05-29T17:48:01.619,2026-05-29T17:48:03.464,1.8448630829998365
208,CGNE,60x60,4,1.2841,reconstructed_client208_CGNE_img4.png,8,8.611747762188315e-05,True,2026-05-29T17:47:59.508,2026-05-29T17:48:01.090,1.5822496669998145
208,CGNR,60x60,4,1.2841,reconstructed_client208_CGNR_img4.png,5,8.29415293992497e-05,True,2026-05-29T17:47:58.437,2026-05-29T17:47:59.313,0.8762569169998642
209,CGNE,30x30,1,1.1207,reconstructed_client209_CGNE_img1.png,2,9.361297270515934e-05,True,2026-05-29T17:47:50.962,2026-05-29T17:47:51.340,0.37768949999963297
209,CGNR,30x30,1,1.1207,reconstructed_client209_CGNR_img1.png,2,7.91538623161614e-05,True,2026-05-29T17:47:48.908,2026-05-29T17:47:48.957,0.04915454100000716
210,CGNE,60x60,4,0.812,reconstructed_client210_CGNE_img4.png,4,9.799696272239089e-05,True,2026-05-29T17:48:13.072,2026-05-29T17:48:14.220,1.1472008750001805
210,CGNR,60x60,4,0.812,reconstructed_client210_CGNR_img4.png,3,8.954547956818715e-05,True,2026-05-29T17:48:14.943,2026-05-29T17:48:15.478,0.5354830410001341
211,CGNE,60x60,6,0.5769,reconstructed_client211_CGNE_img6.png,10,504739.34375,False,2026-05-29T17:47:52.335,2026-05-29T17:47:53.202,0.8670704999999543
211,CGNR,60x60,6,0.5769,reconstructed_client211_CGNR_img6.png,10,14627.5703125,False,2026-05-29T17:47:53.714,2026-05-29T17:47:54.615,0.9005465000000186
212,CGNE,30x30,3,0.9609,reconstructed_client212_CGNE_img3.png,10,314656864.0,False,2026-05-29T17:47:56.516,2026-05-29T17:47:56.983,0.4678378749999865
212,CGNR,30x30,3,0.9609,reconstructed_client212_CGNR_img3.png,10,6075321.0,False,2026-05-29T17:47:55.039,2026-05-29T17:47:55.391,0.3515458749998288
213,CGNE,30x30,1,1.4287,reconstructed_client213_CGNE_img1.png,3,7.550478039775044e-05,True,2026-05-29T17:47:57.655,2026-05-29T17:47:57.882,0.2265443339997546
213,CGNR,30x30,1,1.4287,reconstructed_client213_CGNR_img1.png,3,6.045430927770212e-05,True,2026-05-29T17:47:56.316,2026-05-29T17:47:56.484,0.16763991700008773
214,CGNE,30x30,2,0.9374,reconstructed_client214_CGNE_img2.png,3,7.382423063972965e-05,True,2026-05-29T17:48:09.100,2026-05-29T17:48:09.266,0.1661079579998841
214,CGNR,30x30,2,0.9374,reconstructed_client214_CGNR_img2.png,2,8.391234587179497e-05,True,2026-05-29T17:48:10.794,2026-05-29T17:48:11.158,0.3639961249996304
215,CGNE,60x60,6,0.9464,reconstructed_client215_CGNE_img6.png,10,828018.875,False,2026-05-29T17:48:10.253,2026-05-29T17:48:12.412,2.1590099160002865
215,CGNR,60x60,6,0.9464,reconstructed_client215_CGNR_img6.png,10,23996.416015625,False,2026-05-29T17:48:08.656,2026-05-29T17:48:10.696,2.040403542000149
216,CGNE,60x60,4,1.2915,reconstructed_client216_CGNE_img4.png,8,8.66137706907466e-05,True,2026-05-29T17:47:57.769,2026-05-29T17:47:59.178,1.408633665999787
216,CGNR,60x60,4,1.2915,reconstructed_client216_CGNR_img4.png,5,8.34194288472645e-05,True,2026-05-29T17:47:56.399,2026-05-29T17:47:57.249,0.8498740830000315
217,CGNE,60x60,6,0.8007,reconstructed_client217_CGNE_img6.png,10,700545.0625,False,2026-05-29T17:48:11.458,2026-05-29T17:48:13.760,2.301586000000043
217,CGNR,60x60,6,0.8007,reconstructed_client217_CGNR_img6.png,10,20302.123046875,False,2026-05-29T17:48:14.226,2026-05-29T17:48:16.414,2.188776333000078
218,CGNE,60x60,4,0.5405,reconstructed_client218_CGNE_img4.png,3,8.491457992931828e-05,True,2026-05-29T17:47:58.670,2026-05-29T17:47:59.352,0.6823293749998811
218,CGNR,60x60,4,0.5405,reconstructed_client218_CGNR_img4.png,2,8.368755516130477e-05,True,2026-05-29T17:48:00.055,2026-05-29T17:48:00.577,0.5221324159997494
219,CGNE,60x60,5,1.3091,reconstructed_client219_CGNE_img5.png,10,0.00011845477274619043,False,2026-05-29T17:48:02.306,2026-05-29T17:48:04.408,2.1012342920002993
219,CGNR,60x60,5,1.3091,reconstructed_client219_CGNR_img5.png,7,8.534092921763659e-05,True,2026-05-29T17:48:00.923,2026-05-29T17:48:02.261,1.3378272079999078
220,CGNE,60x60,6,0.9045,reconstructed_client220_CGNE_img6.png,10,791361.25,False,2026-05-29T17:48:16.418,2026-05-29T17:48:18.525,2.1075596670002597
220,CGNR,60x60,6,0.9045,reconstructed_client220_CGNR_img6.png,10,22934.021484375,False,2026-05-29T17:48:17.548,2026-05-29T17:48:19.007,1.4588959170000635
221,CGNE,30x30,1,1.2489,reconstructed_client221_CGNE_img1.png,3,6.600263441214338e-05,True,2026-05-29T17:47:54.725,2026-05-29T17:47:54.785,0.05946333300016704
221,CGNR,30x30,1,1.2489,reconstructed_client221_CGNR_img1.png,2,8.820847870083526e-05,True,2026-05-29T17:47:53.418,2026-05-29T17:47:53.460,0.04214204100026109
222,CGNE,60x60,4,0.526,reconstructed_client222_CGNE_img4.png,3,8.263657218776643e-05,True,2026-05-29T17:47:53.470,2026-05-29T17:47:53.724,0.25409916699982205
222,CGNR,60x60,4,0.526,reconstructed_client222_CGNR_img4.png,2,8.144244202412665e-05,True,2026-05-29T17:47:54.774,2026-05-29T17:47:54.956,0.18117154199990182
223,CGNE,30x30,2,1.3502,reconstructed_client223_CGNE_img2.png,4,8.143844752339646e-05,True,2026-05-29T17:48:00.644,2026-05-29T17:48:00.983,0.33854987499989875
223,CGNR,30x30,2,1.3502,reconstructed_client223_CGNR_img2.png,3,7.983500836417079e-05,True,2026-05-29T17:47:59.034,2026-05-29T17:47:59.439,0.4055159169997751
224,CGNE,30x30,2,0.8539,reconstructed_client224_CGNE_img2.png,2,9.224091627402231e-05,True,2026-05-29T17:47:59.294,2026-05-29T17:47:59.505,0.21154441699991366
224,CGNR,30x30,2,0.8539,reconstructed_client224_CGNR_img2.png,2,7.643774006282911e-05,True,2026-05-29T17:47:58.257,2026-05-29T17:47:58.468,0.21076937500038184
225,CGNE,60x60,4,1.2939,reconstructed_client225_CGNE_img4.png,8,8.677470759721473e-05,True,2026-05-29T17:47:47.505,2026-05-29T17:47:48.613,1.108079582999835
225,CGNR,60x60,4,1.2939,reconstructed_client225_CGNR_img4.png,5,8.357448677998036e-05,True,2026-05-29T17:47:45.007,2026-05-29T17:47:45.516,0.5085383329997057
226,CGNE,60x60,6,1.464,reconstructed_client226_CGNE_img6.png,10,1280873.25,False,2026-05-29T17:48:11.103,2026-05-29T17:48:13.364,2.261361040999873
226,CGNR,60x60,6,1.464,reconstructed_client226_CGNR_img6.png,10,37120.40234375,False,2026-05-29T17:48:09.269,2026-05-29T17:48:11.450,2.181489249999686
227,CGNE,30x30,2,1.3715,reconstructed_client227_CGNE_img2.png,4,8.272319246316329e-05,True,2026-05-29T17:47:56.987,2026-05-29T17:47:57.385,0.39809945800016067
227,CGNR,30x30,2,1.3715,reconstructed_client227_CGNR_img2.png,3,8.109444024739787e-05,True,2026-05-29T17:47:54.987,2026-05-29T17:47:55.034,0.04711612499977491
228,CGNE,30x30,2,1.2599,reconstructed_client228_CGNE_img2.png,3,9.922218305291608e-05,True,2026-05-29T17:47:52.820,2026-05-29T17:47:52.895,0.07448841699988407
228,CGNR,30x30,2,1.2599,reconstructed_client228_CGNR_img2.png,3,7.449571421602741e-05,True,2026-05-29T17:47:54.117,2026-05-29T17:47:54.177,0.06011500000022352
229,CGNE,60x60,4,1.1607,reconstructed_client229_CGNE_img4.png,8,7.784165063640103e-05,True,2026-05-29T17:48:04.415,2026-05-29T17:48:05.908,1.4930557080001563
229,CGNR,60x60,4,1.1607,reconstructed_client229_CGNR_img4.png,4,9.449203935218975e-05,True,2026-05-29T17:48:06.540,2026-05-29T17:48:07.358,0.8182259999998678
230,CGNE,30x30,2,1.1592,reconstructed_client230_CGNE_img2.png,3,9.12917239475064e-05,True,2026-05-29T17:47:58.974,2026-05-29T17:47:59.291,0.3171343750000233
230,CGNR,30x30,2,1.1592,reconstructed_client230_CGNR_img2.png,3,6.85414852341637e-05,True,2026-05-29T17:47:58.205,2026-05-29T17:47:58.421,0.21637537500009785
231,CGNE,60x60,4,0.7458,reconstructed_client231_CGNE_img4.png,4,9.000744466902688e-05,True,2026-05-29T17:48:04.391,2026-05-29T17:48:05.132,0.7402408329999162
231,CGNR,60x60,4,0.7458,reconstructed_client231_CGNR_img4.png,3,8.224512566812336e-05,True,2026-05-29T17:48:06.150,2026-05-29T17:48:07.028,0.8785410000000411
232,CGNE,30x30,1,1.1636,reconstructed_client232_CGNE_img1.png,2,9.719641820993274e-05,True,2026-05-29T17:48:09.385,2026-05-29T17:48:10.104,0.7191305420001299
232,CGNR,30x30,1,1.1636,reconstructed_client232_CGNR_img1.png,2,8.218381844926625e-05,True,2026-05-29T17:48:11.414,2026-05-29T17:48:11.855,0.441067166999801
233,CGNE,60x60,4,0.9103,reconstructed_client233_CGNE_img4.png,5,9.65969156823121e-05,True,2026-05-29T17:48:07.490,2026-05-29T17:48:08.647,1.15783383400003
